Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-02-13,1.0440294294526635,1.04373951032871,1.0505927535924153,1.0372089129255313,1.0548818968824492,1.0779885873991328,1.0484698505224463
2017-02-14,1.0470836573641198,1.046175677939059,1.0491610607970494,1.03793071689824,1.060797127813773,1.0860153397406214,1.0469516318989645
2017-02-15,1.0326450546612311,1.0397896059621516,1.043154676696833,1.0163083996948903,1.033674152460473,1.0668775838560376,1.0389021428093002
2017-02-16,1.0452964719496505,1.0491363031863428,1.0531453306640457,1.0329453376033129,1.0520230592092215,1.0761739061608118,1.0452488687782808
2017-02-17,1.0495366196528209,1.0507861897652777,1.0539479636150435,1.041518552844956,1.0586374322895347,1.0818375857354097,1.0504525119448085
2017-02-20,1.0574195424327932,1.054713112735027,1.0647277893057159,1.0530364437518054,1.0685748094997949,1.091748919617854,1.0572993802467852
2017-02-21,1.056879349454423,1.0535766108119464,1.06119888267448,1.0532386962780154,1.0691008408087186,1.0912183018003636,1.06071083702965
2017-02-22,1.0536539344926494,1.0499878975237913,1.050102672482412,1.0520540406443248,1.0698361489614814,1.0883618779415414,1.0629793272951893
2017-02-23,1.0597665978519855,1.0582909730791428,1.057406083881643,1.0557657273667511,1.078176676650873,1.0966669996421075,1.0644796380090498
2017-02-27,1.0522799191885601,1.0520105494608136,1.0515846903876809,1.047318341140168,1.0707894372639546,1.0927751560655357,1.0593832097299953
2017-02-28,1.0533572148224,1.0502620451296751,1.0503001731335526,1.0497145318216226,1.0756644350973943,1.096027624265409,1.0573469408638962
2017-03-01,1.0637376447759979,1.0574808823534874,1.0603035547820063,1.0648066866068162,1.0941932444030948,1.1112268406100205,1.06522979336598
2017-03-02,1.0467788985520519,1.04680866478871,1.0453526251167118,1.041153720790454,1.0725995181659884,1.087405866452361,1.0597463681829007
2017-03-03,1.0453396121207246,1.0437806870614814,1.0415276926502703,1.0380414838282503,1.0733043585200095,1.0936187510403137,1.0594843777908431
2017-03-06,1.0492131967570886,1.0498167788427761,1.0478681757023856,1.0402016147135016,1.0734360804924914,1.0930004276774392,1.0673315307588118
2017-03-07,1.0472149511135749,1.049584302207787,1.0399117579889405,1.0371682084223723,1.0706224470510814,1.088354298005051,1.0653608467045728
2017-03-08,1.0421111867273165,1.0494637559772426,1.037412801201783,1.0305161449470188,1.0612364420412517,1.0807140364814398,1.0626696600008934
2017-03-09,1.0334601147011422,1.0390676209826937,1.0379043632627092,1.0208199142811707,1.0551288371393557,1.076285315417896,1.0629911883781855
2017-03-10,1.0322298719939358,1.0386006543560906,1.040649506705101,1.0205206411369976,1.0475097227214536,1.071800235134117,1.0638901886982022
2017-03-14,1.0446847217592965,1.0492932127095747,1.05157388814726,1.0353477016287571,1.067842739773207,1.0949559084919418,1.0820433436532508
2017-03-15,1.0441896390542635,1.047320659862173,1.053325644225651,1.037736662297748,1.0689396551225419,1.0953734582296024,1.081781353261193
2017-03-16,1.0552645872186748,1.0552970758165872,1.0677285122888553,1.0525882277973049,1.0837368545856187,1.1105438705705177,1.0899857341405692
2017-03-17,1.0558319820686286,1.0584808461373025,1.0727664610352714,1.0481197559658195,1.0912154617118366,1.1198744823402256,1.0907418200389973
2017-03-20,1.0551457618419082,1.0589912696017854,1.0723696310396167,1.0479829132678373,1.0860695380907344,1.1151479759814553,1.0867884745623957
2017-03-21,1.0558249782438303,1.0607894264071265,1.0810005358395265,1.0450481586001665,1.0854294858326516,1.117534574167933,1.0861514646344366
2017-03-22,1.048385262658224,1.055074887437567,1.0685475076566548,1.0398490515364303,1.0765792235151312,1.108040886702967,1.075309620780245
2017-03-23,1.0547878979757266,1.0613424935167752,1.0737679675984986,1.0458376940824128,1.0802004756560062,1.1115676751369659,1.0819599672168967
2017-03-24,1.0553858858007503,1.064374514912344,1.0779877489842336,1.04590489435432,1.0803187050654073,1.1145936460214632,1.0845439390331029
2017-03-27,1.0472631271740078,1.0605324885513412,1.0703608445316204,1.0333735625105935,1.0753914983645911,1.1095209505325427,1.0770659913446652
2017-03-28,1.0482618976372118,1.0618169743047885,1.0736855845313467,1.035935050585247,1.0753949476290787,1.109725920622668,1.0836865687886996
2017-03-29,1.0499819137995408,1.0645946201068024,1.0795681150947891,1.0347957069725389,1.0738888615124773,1.1081246178032456,1.0888068355188736
2017-03-30,1.0509067826616143,1.0704403148844321,1.0813442205635135,1.030803679580798,1.080283871486524,1.1149831527189245,1.0923731840914506
2017-03-31,1.0537778615184366,1.0737490504155605,1.084812047022307,1.0362157698111614,1.0838148189284806,1.1195401737196544,1.0923731840914506
2017-04-03,1.0522378913705843,1.068792658724122,1.0814523992866274,1.0427159320518717,1.0838747572929097,1.1209544992845015,1.1000059072844726
2017-04-05,1.0545206885628766,1.071338516144308,1.087077449465412,1.0474627316733156,1.0851133071179533,1.1254885788771793,1.1032567743063826
2017-04-06,1.056814261993298,1.0696579293370359,1.0869269262744505,1.0530794931839935,1.0838677567132715,1.1259405377706573,1.1028757079438558
2017-04-07,1.0482273619442144,1.0631159484935464,1.0804147614906787,1.0417073329613986,1.0758263606547982,1.1163508090944536,1.0952964759094428
2017-04-10,1.048397487368952,1.0602270548486132,1.082852734978943,1.046376359570035,1.0789691733945836,1.1203948178085206,1.0932900923210884
2017-04-11,1.054160478375911,1.066520852962852,1.0881189241816924,1.0484717592366932,1.082975244261017,1.1250717200908975,1.0999047392236248
2017-04-12,1.0509354489078697,1.0621362257780216,1.0844016842591508,1.0477369525880613,1.0833125913787067,1.1259401226377366,1.09590976367141
2017-04-13,1.0397262899903608,1.05004799349305,1.0680235809280014,1.042838667938869,1.0765162940880322,1.119910048319779,1.0896403673121577
2017-04-17,1.0381165645608719,1.0430234336993633,1.062074601202909,1.0454740999152718,1.0775865941067526,1.1264669998833332,1.0882709936517625
2017-04-18,1.029256376355545,1.0412290434343285,1.057199983828398,1.030319815230459,1.065237053651316,1.1130448101034371,1.0842046190313173
2017-04-19,1.0306965149548573,1.0415723852587673,1.0623187394324198,1.0331210526475907,1.0621015198855506,1.1105636704818296,1.0840080971659922
2017-04-20,1.03455798077643,1.0462268945939626,1.0650910217312675,1.0341498493447188,1.0683061309141941,1.11836271345326,1.0879257431084786
2017-04-21,1.037062771722906,1.0428893952880884,1.0625426654299297,1.039733133211285,1.0737216388557687,1.1238277832433787,1.0859014516105028
2017-04-24,1.0421942713819843,1.045115850194642,1.0673513750639954,1.0473213100847572,1.0792580928623332,1.1316426532564179,1.0976363652432128
2017-04-25,1.052374872288003,1.0547081874078208,1.0773353739168652,1.056754760128536,1.0876866620787184,1.1411069066107407,1.1081923802542275
2017-04-26,1.0539777117955367,1.0614397920083727,1.0860629380666962,1.0582240028600196,1.0874569953007123,1.1440930315617448,1.113580567917957
2017-04-27,1.0575905469067193,1.0709623244309132,1.0900790859287954,1.0591415496296912,1.10003867503524,1.1587823409865072,1.1124256240325079
2017-04-28,1.0554930644145566,1.064764529442653,1.086029570335827,1.0650034600348655,1.0953339739241221,1.1531648721029184,1.1078887597865565
2017-05-02,1.0553086864448131,1.0628258637860168,1.0852765478407018,1.0668520794361123,1.0954796479183528,1.1548187322718348,1.1090497504986307
2017-05-03,1.054851563420962,1.063121041708893,1.0836401294619096,1.06438761273397,1.0971486633289445,1.1553468119695234,1.1088295064673137
2017-05-04,1.0559557354217814,1.0663792199230673,1.0848064410203508,1.0634399339139813,1.0985601928284225,1.1548290301979232,1.1145392225083353
2017-05-05,1.0481547697543039,1.061693193168587,1.0731435755989784,1.056123723573667,1.0979448525317261,1.1554775348071957,1.1056560853402595
2017-05-08,1.057295063277031,1.0654621129074704,1.075917228227609,1.066825755416754,1.1118369854070056,1.1684310869047787,1.109079519491248
2017-05-09,1.0604592381088485,1.067087656946918,1.0793094886924381,1.0717774656466685,1.1156606790673522,1.1726498155359675,1.109412908951536
2017-05-10,1.076149791143613,1.0859884563484743,1.0970979132773229,1.0854022216717647,1.1280989840036468,1.1899487870058645,1.120183353737497
2017-05-11,1.0776213640281906,1.086596143221851,1.099398349514888,1.0886646129979811,1.1333424593104842,1.1962881389692963,1.1219814706626579
2017-05-12,1.0818690300045062,1.0888451269384856,1.1002970219108463,1.0929581761163918,1.1406232775423693,1.2040546479869703,1.119421337297571
2017-05-15,1.0888804044891673,1.0899689994420307,1.1104201573626973,1.1102068388253439,1.1435474041931053,1.2099069316566777,1.1247202179834486
2017-05-16,1.0933886875861996,1.0948334656140237,1.109970971652803,1.1117798762881232,1.1448400949169817,1.2091076885095888,1.1326804000952608
